user_id,rank,pid,root_id,root_name_cn,score,title
4,5,98363,25,亲子,0.9260109521417496,回来还把宝宝吵到了
4,6,8715,5,穿搭,0.9240816550063148,我怎么那么好看你今天穿的是好看
4,7,2688,25,亲子,0.923739439908942,孩子说话不清
4,8,98293,25,亲子,0.9207924705966444,物品所有权
4,9,4259,5,穿搭,0.9197650694013463,就是用它
4,10,71712,25,亲子,0.9196874379023225,从早上一直抱到现在了真想给我累熄火吗
5,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
5,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
5,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
5,4,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
5,5,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
5,6,6712,39,影视和短剧,0.9434776353165878,后妈的用心
5,7,37209,39,影视和短剧,0.9430249233292283,后妈
5,8,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
5,9,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
5,10,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
6,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
6,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
6,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
6,4,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
6,5,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
6,6,6712,39,影视和短剧,0.9434776353165878,后妈的用心
6,7,37209,39,影视和短剧,0.9430249233292283,后妈
6,8,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
6,9,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
6,10,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
8,1,5846,9,搞笑,0.9669681784791477,这是干嘛呢这是
8,2,33292,9,搞笑,0.9465823336102803,卖玉米
8,3,99723,9,搞笑,0.9416434568664469,老师真伟大春蚕到死丝方尽
8,4,99981,9,搞笑,0.9414205021185515,你家里也是这样吗?
8,5,97691,9,搞笑,0.9384582406047942,神奇的塑料袋要啥有啥
8,6,12690,9,搞笑,0.9374813813716039,确实是个好东西
8,7,62222,9,搞笑,0.9348372750937254,公事公办
8,8,98604,9,搞笑,0.9346678900762395,确定加满了玻璃水
8,9,8495,9,搞笑,0.9307322002646472,消防车还在这接水
8,10,113157,9,搞笑,0.9296577402791403,惊喜来的太突然啦......
9,1,5846,9,搞笑,0.9669681784791477,这是干嘛呢这是
9,2,33292,9,搞笑,0.9465823336102803,卖玉米
9,3,99723,9,搞笑,0.9416434568664469,老师真伟大春蚕到死丝方尽
9,4,97691,9,搞笑,0.9384582406047942,神奇的塑料袋要啥有啥
9,5,12690,9,搞笑,0.9374813813716039,确实是个好东西
9,6,62222,9,搞笑,0.9348372750937254,公事公办
9,7,98604,9,搞笑,0.9346678900762395,确定加满了玻璃水
9,8,8495,9,搞笑,0.9307322002646472,消防车还在这接水
9,9,113157,9,搞笑,0.9296577402791403,惊喜来的太突然啦......
9,10,98368,9,搞笑,0.9289084938494067,你是否见过这样的奸商啄木鸟智斗
10,1,5846,9,搞笑,0.9669681784791477,这是干嘛呢这是
10,2,33292,9,搞笑,0.9465823336102803,卖玉米
10,3,99723,9,搞笑,0.9416434568664469,老师真伟大春蚕到死丝方尽
10,4,99981,9,搞笑,0.9414205021185515,你家里也是这样吗?
10,5,97691,9,搞笑,0.9384582406047942,神奇的塑料袋要啥有啥
10,6,12690,9,搞笑,0.9374813813716039,确实是个好东西
10,7,62222,9,搞笑,0.9348372750937254,公事公办
10,8,98604,9,搞笑,0.9346678900762395,确定加满了玻璃水
10,9,8495,9,搞笑,0.9307322002646472,消防车还在这接水
10,10,113157,9,搞笑,0.9296577402791403,惊喜来的太突然啦......
11,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
11,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
11,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
11,4,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
11,5,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
11,6,6712,39,影视和短剧,0.9434776353165878,后妈的用心
11,7,37209,39,影视和短剧,0.9430249233292283,后妈
11,8,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
11,9,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
11,10,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
12,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
12,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
12,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
12,4,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
12,5,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
12,6,6712,39,影视和短剧,0.9434776353165878,后妈的用心
12,7,37209,39,影视和短剧,0.9430249233292283,后妈
12,8,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
12,9,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
12,10,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
13,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
13,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
13,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
13,4,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
13,5,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
13,6,6712,39,影视和短剧,0.9434776353165878,后妈的用心
13,7,37209,39,影视和短剧,0.9430249233292283,后妈
13,8,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
13,9,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
13,10,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
14,1,7296,19,情感,0.9599893529356244,父母可是孩子的老师
14,2,4922,19,情感,0.9564453690436387,结果睁眼一看
14,3,9100,19,情感,0.9483725831356951,陋的嘴脸
14,4,100742,19,情感,0.9392649543889091,老公帮我把被子盖好
14,5,3679,19,情感,0.9363243554053188,为什么很多的老人到了70岁以后就会很快去世呢
14,6,146840,19,情感,0.9249204122330652,什么挫折都会过去请不要让爱你的人失望
14,7,12476,19,情感,0.923713997256485,人家也只是想跟你玩玩而已
14,8,98353,19,情感,0.920189270935453,晚上我出差提前回来
14,9,11593,19,情感,0.9196961181613097,我爸是个宠妻狂魔但是
14,10,1969,19,情感,0.9173250081268638,女人不信你试试
16,1,98735,17,动物,0.9694924683310213,和1米8男盆友吵架的你
16,2,118559,17,动物,0.9477286620017794,就被两只猫咪霸占了去
16,3,76433,17,动物,0.9320060965523204,最后竟然有人高价收购?
16,4,134202,17,动物,0.9282056198497612,二哈喝拉布拉多的孩子长啥样?
16,5,34936,17,动物,0.9151090077000508,"鳄鱼偷袭花豹一招致命点""+""看全集"
16,6,13169,17,动物,0.904569388093884,纠正《四》
16,7,32731,17,动物,0.9025833363624659,只要你肯努力就一定会成功
16,8,48689,17,动物,0.8999540773562256,又一头牛失去了生存机会
16,9,11531,17,动物,0.8998866014612709,"警犬缉毒10年退役后""离家出走""民警:我给你养老"
16,10,39466,17,动物,0.8998452208519395,狗肉车救下怀孕金毛快生宝宝了一大家子的生命
17,1,35407,3,游戏,0.9221677260772174,面具之下
17,2,99002,3,游戏,0.9102674756911694,这小黄鸭怎么那么像我男朋友
17,3,71241,3,游戏,0.905794847928655,第434期
17,4,100161,3,游戏,0.9053260109702649,三哥制作水晶手链
17,5,98592,3,游戏,0.9051139942277627,萌新
17,6,71360,3,游戏,0.9047697115136886,纵享丝滑
17,7,122716,3,游戏,0.9040818238813111,注/意/看/细/节
17,8,98424,3,游戏,0.9013536726134257,拷打单排主播
17,9,123552,3,游戏,0.9011110114071584,《羊了个羊》
17,10,65558,3,游戏,0.8958710915474467,三国哈哈哈三国哈哈哈
18,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
18,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
18,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
18,4,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
18,5,6712,39,影视和短剧,0.9434776353165878,后妈的用心
18,6,37209,39,影视和短剧,0.9430249233292283,后妈
18,7,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
18,8,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
18,9,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
18,10,11796,39,影视和短剧,0.938283435190976,邪不压正
19,1,5846,9,搞笑,0.9669681784791477,这是干嘛呢这是
19,2,33292,9,搞笑,0.9465823336102803,卖玉米
19,3,99723,9,搞笑,0.9416434568664469,老师真伟大春蚕到死丝方尽
19,4,99981,9,搞笑,0.9414205021185515,你家里也是这样吗?
19,5,97691,9,搞笑,0.9384582406047942,神奇的塑料袋要啥有啥
19,6,12690,9,搞笑,0.9374813813716039,确实是个好东西
19,7,62222,9,搞笑,0.9348372750937254,公事公办
19,8,98604,9,搞笑,0.9346678900762395,确定加满了玻璃水
19,9,8495,9,搞笑,0.9307322002646472,消防车还在这接水
19,10,113157,9,搞笑,0.9296577402791403,惊喜来的太突然啦......
20,1,71161,25,亲子,0.9744081658694392,孩子突然爬到床头爸爸的反应暖心了
20,2,102623,13,三农,0.9521494226560061,来这里娶老婆
20,3,99402,25,亲子,0.9391727990042197,小趴菜
20,4,32508,13,三农,0.9377668925910239,来快手学农技
20,5,1889,13,三农,0.9349181741188508,老妹施肥了
20,6,46889,25,亲子,0.9297182821022782,一个温暖阳光的小伙子对姐姐不离不弃
20,7,39780,25,亲子,0.9270973986638416,"龙凤胎的日常""哥哥""一巴掌过去妹妹就不哭了"
20,8,100879,13,三农,0.9270253626950427,地窝窝后续
20,9,98363,25,亲子,0.9260109521417496,回来还把宝宝吵到了
20,10,2688,25,亲子,0.923739439908942,孩子说话不清
21,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
21,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
21,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
21,4,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
21,5,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
21,6,6712,39,影视和短剧,0.9434776353165878,后妈的用心
21,7,37209,39,影视和短剧,0.9430249233292283,后妈
21,8,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
21,9,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
21,10,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
23,1,9032,11,生活,0.9545360903820165,致敬!
23,2,11263,11,生活,0.9506537683814027,新管理抠扣临时工工资
23,3,6357,11,生活,0.9294049712780446,这么好心的大哥
23,4,90993,11,生活,0.9286862804360343,小白鞋去污膏
23,5,98686,11,生活,0.9275658025460429,车加油后的反应亮了
23,6,34453,11,生活,0.9234772356838081,军训白天睡觉紧急集合打背包
23,7,99783,11,生活,0.9215992723122058,分居两个月
23,8,67243,11,生活,0.9192576057225557,都说媳妇要找胖胖的可是我在场里打螺丝1天280的公资
23,9,12931,11,生活,0.9186915987926989,沈阳一场婚礼付出的代价
23,10,99864,11,生活,0.9142959094370146,超圆坨!附木盆景
24,1,5846,9,搞笑,0.9669681784791477,这是干嘛呢这是
24,2,33292,9,搞笑,0.9465823336102803,卖玉米
24,3,99723,9,搞笑,0.9416434568664469,老师真伟大春蚕到死丝方尽
24,4,99981,9,搞笑,0.9414205021185515,你家里也是这样吗?
24,5,97691,9,搞笑,0.9384582406047942,神奇的塑料袋要啥有啥
24,6,12690,9,搞笑,0.9374813813716039,确实是个好东西
24,7,62222,9,搞笑,0.9348372750937254,公事公办
24,8,98604,9,搞笑,0.9346678900762395,确定加满了玻璃水
24,9,8495,9,搞笑,0.9307322002646472,消防车还在这接水
24,10,113157,9,搞笑,0.9296577402791403,惊喜来的太突然啦......
25,1,105448,28,资讯,0.18,92岁抗美援朝老英雄孟照起遗体捐献用于医学研究安医大接受站接收
25,2,33287,39,影视和短剧,0.15882039167514173,祝晓晗霸气换胎
25,3,98501,7,运动,0.1563687446305348,因为没对手才去拍摄了牛逼《王者摄影师》
25,4,71161,25,亲子,0.15440816586943923,孩子突然爬到床头爸爸的反应暖心了
25,5,98735,17,动物,0.1494924683310214,和1米8男盆友吵架的你
25,6,5846,9,搞笑,0.14696817847914773,这是干嘛呢这是
25,7,12252,12,美食,0.14601892706932543,这样做丸子更好吃
25,8,33286,18,汽车,0.14171822403210152,朝阳1号轮胎
25,9,61047,15,才艺,0.14087218374431343,惩奸除恶
25,10,63974,7,运动,0.14068824931585117,防身术一对二
26,1,5846,9,搞笑,0.9669681784791477,这是干嘛呢这是
26,2,99723,9,搞笑,0.9416434568664469,老师真伟大春蚕到死丝方尽
26,3,99981,9,搞笑,0.9414205021185515,你家里也是这样吗?
26,4,97691,9,搞笑,0.9384582406047942,神奇的塑料袋要啥有啥
26,5,12690,9,搞笑,0.9374813813716039,确实是个好东西
26,6,62222,9,搞笑,0.9348372750937254,公事公办
26,7,98604,9,搞笑,0.9346678900762395,确定加满了玻璃水
26,8,8495,9,搞笑,0.9307322002646472,消防车还在这接水
26,9,113157,9,搞笑,0.9296577402791403,惊喜来的太突然啦......
26,10,98368,9,搞笑,0.9289084938494067,你是否见过这样的奸商啄木鸟智斗
27,1,9032,11,生活,0.9545360903820165,致敬!
27,2,11263,11,生活,0.9506537683814027,新管理抠扣临时工工资
27,3,6357,11,生活,0.9294049712780446,这么好心的大哥
27,4,90993,11,生活,0.9286862804360343,小白鞋去污膏
27,5,98686,11,生活,0.9275658025460429,车加油后的反应亮了
27,6,34453,11,生活,0.9234772356838081,军训白天睡觉紧急集合打背包
27,7,99783,11,生活,0.9215992723122058,分居两个月
27,8,67243,11,生活,0.9192576057225557,都说媳妇要找胖胖的可是我在场里打螺丝1天280的公资
27,9,12931,11,生活,0.9186915987926989,沈阳一场婚礼付出的代价
27,10,99864,11,生活,0.9142959094370146,超圆坨!附木盆景
28,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
28,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
28,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
28,4,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
28,5,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
28,6,6712,39,影视和短剧,0.9434776353165878,后妈的用心
28,7,37209,39,影视和短剧,0.9430249233292283,后妈
28,8,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
28,9,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
28,10,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
29,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
29,2,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
29,3,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
29,4,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
29,5,6712,39,影视和短剧,0.9434776353165878,后妈的用心
29,6,37209,39,影视和短剧,0.9430249233292283,后妈
29,7,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
29,8,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
29,9,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
29,10,47024,39,影视和短剧,0.9390911942464198,莫伸手
30,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
30,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
30,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
30,4,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
30,5,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
30,6,6712,39,影视和短剧,0.9434776353165878,后妈的用心
30,7,37209,39,影视和短剧,0.9430249233292283,后妈
30,8,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
30,9,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
30,10,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
31,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
31,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
31,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
31,4,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
31,5,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
31,6,6712,39,影视和短剧,0.9434776353165878,后妈的用心
31,7,37209,39,影视和短剧,0.9430249233292283,后妈
31,8,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
31,9,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
31,10,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
32,1,100341,38,读书,0.9316677417471411,文革前夜的毛泽东
32,2,100399,38,读书,0.8990926491715909,"动物""拦路""诡异事件"
32,3,963,38,读书,0.8944522647931026,你们发现没有小时候怕老鼠长大了怕老虎出差了怕老王
32,4,3532,38,读书,0.8937675190029704,河北秦皇岛娶个媳妇竟然要花这么多
32,5,65853,38,读书,0.892589861170844,#我当司机那几年今天是周五晚放学
32,6,39542,38,读书,0.8902246619918455,左青龙右白虎啥意思
32,7,65222,38,读书,0.8856219642258871,遇上怪事了!!
32,8,6888,38,读书,0.8834624274270242,老娘们打工家外还有个家
32,9,7053,38,读书,0.8831909109652665,《老话说得好》老祖宗留下来的老话你越琢?越有味富贵门前有恶狗
32,10,38080,38,读书,0.882180182429188,请问:
33,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
33,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
33,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
33,4,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
33,5,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
33,6,6712,39,影视和短剧,0.9434776353165878,后妈的用心
33,7,37209,39,影视和短剧,0.9430249233292283,后妈
33,8,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
33,9,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
33,10,47024,39,影视和短剧,0.9390911942464198,莫伸手
35,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
35,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
35,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
35,4,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
35,5,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
35,6,6712,39,影视和短剧,0.9434776353165878,后妈的用心
35,7,37209,39,影视和短剧,0.9430249233292283,后妈
35,8,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
35,9,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
35,10,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
37,1,35407,3,游戏,0.9221677260772174,面具之下
37,2,99002,3,游戏,0.9102674756911694,这小黄鸭怎么那么像我男朋友
37,3,100161,3,游戏,0.9053260109702649,三哥制作水晶手链
37,4,98592,3,游戏,0.9051139942277627,萌新
37,5,71360,3,游戏,0.9047697115136886,纵享丝滑
37,6,122716,3,游戏,0.9040818238813111,注/意/看/细/节
37,7,98424,3,游戏,0.9013536726134257,拷打单排主播
37,8,123552,3,游戏,0.9011110114071584,《羊了个羊》
37,9,70000,3,游戏,0.8939362820278022,人机酷二狗侥幸击杀Logo主播
37,10,98425,3,游戏,0.89159826702714,姐妹男朋友集体出轨背后隐藏真相让人哭泣
38,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
38,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
38,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
38,4,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
38,5,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
38,6,6712,39,影视和短剧,0.9434776353165878,后妈的用心
38,7,37209,39,影视和短剧,0.9430249233292283,后妈
38,8,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
38,9,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
38,10,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
39,1,99281,1,舞蹈,0.9401649913634064,妈妈带双胞胎在广场跳舞引围观
39,2,12252,12,美食,0.9328696068998955,这样做丸子更好吃
39,3,100680,1,舞蹈,0.9278670801195348,老弟又嫌弃我啊
39,4,71813,1,舞蹈,0.9149124055595597,跳一支很超前的卡带舞
39,5,9176,36,房产家居,0.9124433207529092,手机丢了一定要做这四件事
39,6,12616,12,美食,0.9105556935014165,厨房规矩
39,7,7303,12,美食,0.90174420286779,过节用3000年的方法做糍粑
39,8,125263,12,美食,0.9013243780049863,儿媳妇肥头大耳的也不注重
39,9,33463,12,美食,0.8997616681505043,盘盘麻辣烫
39,10,135985,1,舞蹈,0.8991493023484718,出手即是高手
40,1,9176,36,房产家居,0.9455926409223392,手机丢了一定要做这四件事
40,2,99745,36,房产家居,0.9141215587367113,水泥墙面改造!
40,3,100556,36,房产家居,0.9071607371730349,大妈存款一千万就是不买房
40,4,11556,36,房产家居,0.9071072781270297,12墙
40,5,66727,36,房产家居,0.9065007929383477,山间别墅改造(十一)悬浮床成品
40,6,5474,36,房产家居,0.9044331989139407,为什么划道
40,7,4604,36,房产家居,0.9016791757622402,当场抓住小偷
40,8,100661,36,房产家居,0.8986703668361175,乡村振兴两份文件明确
40,9,63206,36,房产家居,0.8978066504784796,做木匠的一般都很犟
40,10,60995,36,房产家居,0.8975649177275501,人一辈子总要盖次房盖的也是人情世故左高右低门中
41,1,33287,39,影视和短剧,0.9788203916751417,祝晓晗霸气换胎
41,2,8756,39,影视和短剧,0.9599014121302667,婚姻真正的含义是什么呢
41,3,10164,39,影视和短剧,0.9535007696276141,从来没说过一个不字
41,4,99879,39,影视和短剧,0.9510440090949523,替儿子讨薪
41,5,2353,39,影视和短剧,0.9440342860075799,见义勇为(1)
41,6,37209,39,影视和短剧,0.9430249233292283,后妈
41,7,12024,39,影视和短剧,0.9419953779909216,竟被歹徒关在车厢里面
41,8,98241,39,影视和短剧,0.9410647182727451,王香妹和二狗甜蜜的爱情
41,9,35878,39,影视和短剧,0.9392261384913493,保安队长吃香喝辣意让书记下跪捡煤领导一来直接吓傻
41,10,47024,39,影视和短剧,0.9390911942464198,莫伸手
42,1,35407,3,游戏,0.9221677260772174,面具之下
42,2,99002,3,游戏,0.9102674756911694,这小黄鸭怎么那么像我男朋友
42,3,71241,3,游戏,0.905794847928655,第434期
42,4,100161,3,游戏,0.9053260109702649,三哥制作水晶手链
42,5,98592,3,游戏,0.9051139942277627,萌新
42,6,71360,3,游戏,0.9047697115136886,纵享丝滑
42,7,122716,3,游戏,0.9040818238813111,注/意/看/细/节
42,8,98424,3,游戏,0.9013536726134257,拷打单排主播
42,9,123552,3,游戏,0.9011110114071584,《羊了个羊》
42,10,65558,3,游戏,0.8958710915474467,三国哈哈哈三国哈哈哈
43,1,12252,12,美食,0.9660189270693254,这样做丸子更好吃
43,2,12616,12,美食,0.9437050136708464,厨房规矩
43,3,7303,12,美食,0.9348935230372198,过节用3000年的方法做糍粑
43,4,125263,12,美食,0.9344736981744162,儿媳妇肥头大耳的也不注重
43,5,33463,12,美食,0.9329109883199341,盘盘麻辣烫
43,6,98000,12,美食,0.9301847455444398,还有人不知道这个小板凳
43,7,11562,12,美食,0.9293983714359085,超爆小故事
43,8,97789,12,美食,0.9274158277284587,元气打糕
43,9,11027,12,美食,0.9269019223889189,我做的
43,10,5357,12,美食,0.926828820719205,当你老了
44,1,5846,9,搞笑,0.9669681784791477,这是干嘛呢这是
44,2,33292,9,搞笑,0.9465823336102803,卖玉米
44,3,99723,9,搞笑,0.9416434568664469,老师真伟大春蚕到死丝方尽
44,4,99981,9,搞笑,0.9414205021185515,你家里也是这样吗?
44,5,97691,9,搞笑,0.9384582406047942,神奇的塑料袋要啥有啥
44,6,12690,9,搞笑,0.9374813813716039,确实是个好东西
44,7,62222,9,搞笑,0.9348372750937254,公事公办
44,8,98604,9,搞笑,0.9346678900762395,确定加满了玻璃水
44,9,8495,9,搞笑,0.9307322002646472,消防车还在这接水
